,label,mpid,formula,chemsys,energy,shift,miller,top,0group,0period,0en,0upd,1group,1period,1en,1upd,2group,2period,2en,2upd,3group,3period,3en,3upd,4group,4period,4en,4upd,5group,5period,5en,5upd,6group,6period,6en,6upd,7group,7period,7en,7upd,8group,8period,8en,8upd,9group,9period,9en,9upd,10group,10period,10en,10upd,11group,11period,11en,11upd
8229,1,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.343237895000017,0.580877614999999,9,1,7,4,1.55,0,9.0,5.0,2.28,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,14.0,3.0,1.9,0.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0
8230,1,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.34289024499998,0.580877614999999,9,1,7,4,1.55,0,9.0,5.0,2.28,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,14.0,3.0,1.9,0.0
8235,0,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.622830835000004,0.580877614999999,9,0,7,4,1.55,0,9.0,5.0,2.28,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,14.0,3.0,1.9,0.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0
8238,0,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.623281464999993,0.580877614999999,9,0,7,4,1.55,0,9.0,5.0,2.28,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,14.0,3.0,1.9,0.0
8240,0,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.6225138550000241,0.580877614999999,9,0,7,4,1.55,0,9.0,5.0,2.28,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,14.0,3.0,1.9,0.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0
8241,1,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.419562724999993,0.580877614999999,9,0,7,4,1.55,0,7.0,4.0,1.55,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0
8242,1,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.160449445000042,0.580877614999999,9,0,7,4,1.55,0,14.0,3.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0
8243,0,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.435974235000005,0.580877614999999,9,0,7,4,1.55,0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0
8245,0,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.584884815000011,0.580877614999999,9,0,7,4,1.55,0,9.0,5.0,2.28,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0
8247,0,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",0.290153185000006,0.580877614999999,9,0,9,5,2.28,2,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0
8251,0,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.585581455000012,0.580877614999999,9,0,7,4,1.55,0,9.0,5.0,2.28,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0
8252,0,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.598028344999991,0.580877614999999,9,0,7,4,1.55,0,9.0,5.0,2.28,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,14.0,3.0,1.9,0.0
8255,0,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.6562831449999771,0.580877614999999,9,1,9,5,2.28,2,14.0,3.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0,14.0,3.0,1.9,0.0,14.0,3.0,1.9,0.0
8256,0,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.436827385000017,0.580877614999999,9,0,7,4,1.55,0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,7.0,4.0,1.55,0.0,14.0,3.0,1.9,0.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0
8257,1,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.341992015000018,0.580877614999999,9,1,7,4,1.55,0,9.0,5.0,2.28,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,9.0,5.0,2.28,2.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,14.0,3.0,1.9,0.0
8258,0,mp-22565,MnSiRh,"['Mn', 'Rh', 'Si']",-0.5989122050000351,0.580877614999999,9,0,7,4,1.55,0,9.0,5.0,2.28,2.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,7,4,1.55,0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0,14.0,3.0,1.9,0.0,7.0,4.0,1.55,0.0,7.0,4.0,1.55,0.0,9.0,5.0,2.28,2.0,14.0,3.0,1.9,0.0
8262,0,mp-22568,V3Ga,"['Ga', 'V']",0.7353475250000061,0.0,1,1,13,4,1.81,0,5.0,4.0,1.63,3.0,5.0,4.0,1.63,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,4,1.81,0,13.0,4.0,1.81,0.0,5.0,4.0,1.63,3.0,5.0,4.0,1.63,3.0,5.0,4.0,1.63,3.0,5.0,4.0,1.63,3.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0
8263,0,mp-22568,V3Ga,"['Ga', 'V']",-0.6865669949999661,0.025,6,1,5,4,1.63,3,5.0,4.0,1.63,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,4,1.81,0,13.0,4.0,1.81,0.0,5.0,4.0,1.63,3.0,5.0,4.0,1.63,3.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,5.0,4.0,1.63,3.0
8265,0,mp-22568,V3Ga,"['Ga', 'V']",-0.591702685000003,0.125,1,0,5,4,1.63,3,5.0,4.0,1.63,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,4,1.81,0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,5.0,4.0,1.63,3.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,5.0,4.0,1.63,3.0
8270,0,mp-22568,V3Ga,"['Ga', 'V']",-0.659273635000007,0.06,5,1,5,4,1.63,3,5.0,4.0,1.63,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,4,1.81,0,5.0,4.0,1.63,3.0,5.0,4.0,1.63,3.0,5.0,4.0,1.63,3.0,13.0,4.0,1.81,0.0,5.0,4.0,1.63,3.0,5.0,4.0,1.63,3.0,5.0,4.0,1.63,3.0
8273,0,mp-22568,V3Ga,"['Ga', 'V']",-0.5359697950000021,0.0,1,0,5,4,1.63,3,5.0,4.0,1.63,3.0,5.0,4.0,1.63,3.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,4,1.81,0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0,13.0,4.0,1.81,0.0
8275,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.168594475000003,0.166666666666666,2,0,11,6,2.54,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,6,2.54,0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0
8278,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.190343855000006,0.125,5,0,11,4,1.9,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11,6,2.54,0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0
8279,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.105525815000004,0.125,5,0,11,6,2.54,0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,4,1.9,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0
8284,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.190419395000004,0.125,5,0,11,4,1.9,0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,6,2.54,0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0
8287,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.177183425000007,0.125,5,0,11,6,2.54,0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,6,2.54,0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0
8288,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.365497854999998,0.125,5,0,11,6,2.54,0,11.0,6.0,2.54,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,6,2.54,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0
8289,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.191053524999998,0.125,5,0,11,4,1.9,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,6,2.54,0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0
8292,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.203822005000004,0.0625,8,0,11,6,2.54,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,6,2.54,0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0
8296,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.076066695000006,0.0625,8,0,11,4,1.9,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,6,2.54,0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0
8298,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.075600805000005,0.0625,8,0,11,4,1.9,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,6,2.54,0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0
8299,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.331487245000003,0.0625,8,0,11,6,2.54,0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,4,1.9,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0
8302,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.060119644999998,0.0625,8,0,11,6,2.54,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,6,2.54,0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0
8303,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.071096495000003,0.0625,8,0,11,6,2.54,0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,6,2.54,0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0
8304,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.410269174999994,0.0625,8,0,11,6,2.54,0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,4,1.9,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0
8306,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.203934194999999,0.0625,8,0,11,6,2.54,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,4,1.9,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0
8309,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.110863245000002,0.0625,8,0,11,4,1.9,0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,6,2.54,0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0
8310,0,mp-2258,Cu3Au,"['Au', 'Cu']",0.058492065000007,0.0625,8,0,11,6,2.54,0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,11,6,2.54,0,11.0,6.0,2.54,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,4.0,1.9,0.0,11.0,6.0,2.54,0.0,11.0,6.0,2.54,0.0
8312,1,mp-2260,FePt,"['Fe', 'Pt']",-0.392447115000012,0.249999999999999,1,1,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,8,4,1.83,4,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0
8313,1,mp-2260,FePt,"['Fe', 'Pt']",-0.291834324999998,0.083333333333333,3,0,8,4,1.83,4,8.0,4.0,1.83,4.0,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,8,4,1.83,4,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0
8314,1,mp-2260,FePt,"['Fe', 'Pt']",-0.258299254999999,0.0,6,0,8,4,1.83,4,8.0,4.0,1.83,4.0,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,8,4,1.83,4,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0
8321,1,mp-2260,FePt,"['Fe', 'Pt']",-0.298441975000005,0.166666666666666,8,0,8,4,1.83,4,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,8,4,1.83,4,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,10.0,6.0,2.28,1.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
8323,1,mp-2260,FePt,"['Fe', 'Pt']",-0.351282575000001,0.0,3,0,8,4,1.83,4,8.0,4.0,1.83,4.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,8,4,1.83,4,8.0,4.0,1.83,4.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0
8324,0,mp-2260,FePt,"['Fe', 'Pt']",-1.092174724999994,0.0,7,0,8,4,1.83,4,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8,4,1.83,4,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0
8327,1,mp-2260,FePt,"['Fe', 'Pt']",-0.310696724999987,0.0,1,1,10,6,2.28,1,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,8,4,1.83,4,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792
8331,1,mp-2260,FePt,"['Fe', 'Pt']",-0.301993625000025,0.0,3,1,10,6,2.28,1,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,8,4,1.83,4,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0
8332,0,mp-2260,FePt,"['Fe', 'Pt']",0.069463725000003,0.0,7,1,10,6,2.28,1,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0,8,4,1.83,4,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0
8334,0,mp-2260,FePt,"['Fe', 'Pt']",-0.6814445050000041,0.0,7,0,8,4,1.83,4,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8,4,1.83,4,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0
8335,1,mp-2260,FePt,"['Fe', 'Pt']",-0.371421075000002,0.0,2,0,8,4,1.83,4,10.0,6.0,2.28,1.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,8,4,1.83,4,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,8.0,4.0,1.83,4.0,10.0,6.0,2.28,1.0,10.0,6.0,2.28,1.0
8336,1,mp-22646,InPd2,"['In', 'Pd']",-0.27525840499999,0.0,24,0,10,5,2.2,0,10.0,5.0,2.2,0.0,10.0,5.0,2.2,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,5,1.78,0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0
8337,0,mp-22646,InPd2,"['In', 'Pd']",0.057632365000015,0.0,24,0,10,5,2.2,0,10.0,5.0,2.2,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,5,1.78,0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0
8340,1,mp-22646,InPd2,"['In', 'Pd']",-0.134307494999975,0.0,24,0,10,5,2.2,0,10.0,5.0,2.2,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,5,1.78,0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,10.0,5.0,2.2,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,10.0,5.0,2.2,0.0
8341,0,mp-22646,InPd2,"['In', 'Pd']",0.101513474999987,0.0,24,0,10,5,2.2,0,10.0,5.0,2.2,0.0,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,10.06896551724138,4.689655172413793,1.9803448275862068,1.0689655172413792,13,5,1.78,0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,10.0,5.0,2.2,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,13.0,5.0,1.78,0.0,10.0,5.0,2.2,0.0
